period,group,a,avg_a,sequence,n,binary,session,treatment,is_probabilistic,delta,id,mpcr,c,round,prev_avg_a,payoff,study,"[0,0.25)","[0.25,0.5)","[0.5,0.75)","[0.75,1]","[0,0.20)","[0.20,0.40)","[0.40,0.60)","[0.60,0.80)","[0.80,1]",prev_super_game_payoff,prev_super_game_init,prev_inter_diff_len,g,l,delta_rd,spe,rd,spge
1.0,1.0,0.12,0.18,7,4,0.0,1,1.0,0,0.8,2,0.3,1.2,31,0.0,1.096,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.128,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,1.0,0.0,0.0,7,4,0.0,1,1.0,0,0.8,2,0.3,1.2,32,0.18,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.128,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,1.0,0.0,0.25,7,4,0.0,1,1.0,0,0.8,2,0.3,1.2,33,0.0,1.3,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.128,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,1.0,0.0,0.0,7,4,0.0,1,1.0,0,0.8,2,0.3,1.2,34,0.25,1.0,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.128,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,1.0,0.0,0.0,7,4,0.0,1,1.0,0,0.8,2,0.3,1.2,35,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.128,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.04,0.36,8,4,0.0,1,1.0,0,0.8,2,0.3,1.2,36,0.0,1.392,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.396,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.08,0.15,8,4,0.0,1,1.0,0,0.8,2,0.3,1.2,37,0.36,1.1,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.396,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.04,0.01,8,4,0.0,1,1.0,0,0.8,2,0.3,1.2,38,0.15,0.972,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.396,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.0,0.0,8,4,0.0,1,1.0,0,0.8,2,0.3,1.2,39,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.396,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.0,0.01,8,4,0.0,1,1.0,0,0.8,2,0.3,1.2,40,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.396,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.26,9,4,0.0,1,1.0,0,0.8,2,0.3,1.2,41,0.0,1.312,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.476000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.08,0.14,9,4,0.0,1,1.0,0,0.8,2,0.3,1.2,42,0.26,1.088,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.476000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.11,9,4,0.0,1,1.0,0,0.8,2,0.3,1.2,43,0.14,1.1320000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.476000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.08,9,4,0.0,1,1.0,0,0.8,2,0.3,1.2,44,0.11,1.096,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.476000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.04,9,4,0.0,1,1.0,0,0.8,2,0.3,1.2,45,0.08,1.048,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.476000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,1.0,0.0,0.04,10,4,0.0,1,1.0,0,0.8,2,0.3,1.2,46,0.0,1.048,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.676,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,1.0,0.0,0.01,10,4,0.0,1,1.0,0,0.8,2,0.3,1.2,47,0.04,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.676,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,1.0,0.0,0.0,10,4,0.0,1,1.0,0,0.8,2,0.3,1.2,48,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.676,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,1.0,0.0,0.0,10,4,0.0,1,1.0,0,0.8,2,0.3,1.2,49,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.676,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,1.0,0.0,0.0,10,4,0.0,1,1.0,0,0.8,2,0.3,1.2,50,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.676,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.0,0.08,11,4,0.0,1,1.0,0,0.8,2,0.3,1.2,51,0.0,1.096,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.0600000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.08,0.09,11,4,0.0,1,1.0,0,0.8,2,0.3,1.2,52,0.08,1.028,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0600000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.0,0.06,11,4,0.0,1,1.0,0,0.8,2,0.3,1.2,53,0.09,1.072,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0600000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.04,0.07,11,4,0.0,1,1.0,0,0.8,2,0.3,1.2,54,0.06,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0600000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.0,0.07,11,4,0.0,1,1.0,0,0.8,2,0.3,1.2,55,0.07,1.084,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0600000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.0,0.0,12,4,0.0,1,1.0,0,0.8,2,0.3,1.2,56,0.0,1.0,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.324,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.0,0.02,12,4,0.0,1,1.0,0,0.8,2,0.3,1.2,57,0.0,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.324,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.0,0.0,12,4,0.0,1,1.0,0,0.8,2,0.3,1.2,58,0.02,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.324,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.0,0.01,12,4,0.0,1,1.0,0,0.8,2,0.3,1.2,59,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.324,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.0,0.0,12,4,0.0,1,1.0,0,0.8,2,0.3,1.2,60,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.324,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.09,13,4,0.0,1,1.0,0,0.8,2,0.3,1.2,61,0.0,1.108,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.036,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.08,0.03,13,4,0.0,1,1.0,0,0.8,2,0.3,1.2,62,0.09,0.9560000000000001,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.036,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.0,13,4,0.0,1,1.0,0,0.8,2,0.3,1.2,63,0.03,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.036,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.0,13,4,0.0,1,1.0,0,0.8,2,0.3,1.2,64,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.036,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.01,13,4,0.0,1,1.0,0,0.8,2,0.3,1.2,65,0.0,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.036,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.01,14,4,0.0,1,1.0,0,0.8,2,0.3,1.2,66,0.0,1.012,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.0760000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.0,0.01,14,4,0.0,1,1.0,0,0.8,2,0.3,1.2,67,0.01,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0760000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.06,14,4,0.0,1,1.0,0,0.8,2,0.3,1.2,68,0.01,1.072,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0760000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.01,14,4,0.0,1,1.0,0,0.8,2,0.3,1.2,69,0.06,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0760000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.01,14,4,0.0,1,1.0,0,0.8,2,0.3,1.2,70,0.01,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0760000000000005,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.04,0.01,15,4,0.0,1,1.0,0,0.8,2,0.3,1.2,71,0.0,0.972,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.120000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.0,0.0,15,4,0.0,1,1.0,0,0.8,2,0.3,1.2,72,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.120000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.0,15,4,0.0,1,1.0,0,0.8,2,0.3,1.2,73,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.120000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.0,15,4,0.0,1,1.0,0,0.8,2,0.3,1.2,74,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.120000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.0,15,4,0.0,1,1.0,0,0.8,2,0.3,1.2,75,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.120000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.12,0.21,1,4,0.0,1,1.0,0,0.8,3,0.3,1.2,1,0.0,1.1320000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.12,0.23,1,4,0.0,1,1.0,0,0.8,3,0.3,1.2,2,0.21,1.1560000000000001,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.12,0.15,1,4,0.0,1,1.0,0,0.8,3,0.3,1.2,3,0.23,1.06,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.16,0.16,1,4,0.0,1,1.0,0,0.8,3,0.3,1.2,4,0.15,1.032,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.08,0.17,1,4,0.0,1,1.0,0,0.8,3,0.3,1.2,5,0.16,1.124,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,1.0,0.12,0.2,2,4,0.0,1,1.0,0,0.8,3,0.3,1.2,6,0.0,1.12,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.504000000000001,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,1.0,0.2,0.13,2,4,0.0,1,1.0,0,0.8,3,0.3,1.2,7,0.2,0.9560000000000001,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,5.504000000000001,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,1.0,0.12,0.04,2,4,0.0,1,1.0,0,0.8,3,0.3,1.2,8,0.13,0.928,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.504000000000001,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,1.0,0.04,0.07,2,4,0.0,1,1.0,0,0.8,3,0.3,1.2,9,0.04,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.504000000000001,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,1.0,0.08,0.05,2,4,0.0,1,1.0,0,0.8,3,0.3,1.2,10,0.07,0.98,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.504000000000001,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,1.0,0.08,0.18,3,4,0.0,1,1.0,0,0.8,3,0.3,1.2,11,0.0,1.1360000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.0280000000000005,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,1.0,0.08,0.12,3,4,0.0,1,1.0,0,0.8,3,0.3,1.2,12,0.18,1.064,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0280000000000005,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,1.0,0.04,0.13,3,4,0.0,1,1.0,0,0.8,3,0.3,1.2,13,0.12,1.1159999999999999,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0280000000000005,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,1.0,0.04,0.07,3,4,0.0,1,1.0,0,0.8,3,0.3,1.2,14,0.13,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0280000000000005,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,1.0,0.04,0.07,3,4,0.0,1,1.0,0,0.8,3,0.3,1.2,15,0.07,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.0280000000000005,0.12,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.04,0.43,4,4,0.0,1,1.0,0,0.8,3,0.3,1.2,16,0.0,1.476,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.404,0.08,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.04,0.2,4,4,0.0,1,1.0,0,0.8,3,0.3,1.2,17,0.43,1.2,lugovskyy et al (2017),0,1,0,0,0,0,1,0,0,5.404,0.08,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.04,0.27,4,4,0.0,1,1.0,0,0.8,3,0.3,1.2,18,0.2,1.284,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,5.404,0.08,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.04,0.39,4,4,0.0,1,1.0,0,0.8,3,0.3,1.2,19,0.27,1.428,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.404,0.08,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.04,0.22,4,4,0.0,1,1.0,0,0.8,3,0.3,1.2,20,0.39,1.224,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.404,0.08,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.04,0.17,5,4,0.0,1,1.0,0,0.8,3,0.3,1.2,21,0.0,1.164,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,6.612,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.04,0.19,5,4,0.0,1,1.0,0,0.8,3,0.3,1.2,22,0.17,1.188,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.612,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.16,5,4,0.0,1,1.0,0,0.8,3,0.3,1.2,23,0.19,1.192,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.612,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.22,5,4,0.0,1,1.0,0,0.8,3,0.3,1.2,24,0.16,1.264,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,6.612,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.09,5,4,0.0,1,1.0,0,0.8,3,0.3,1.2,25,0.22,1.108,lugovskyy et al (2017),1,0,0,0,0,1,0,0,0,6.612,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.0,0.1,6,4,0.0,1,1.0,0,0.8,3,0.3,1.2,26,0.0,1.12,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.916,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.0,0.04,6,4,0.0,1,1.0,0,0.8,3,0.3,1.2,27,0.1,1.048,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.916,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.0,0.0,6,4,0.0,1,1.0,0,0.8,3,0.3,1.2,28,0.04,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.916,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.0,0.0,6,4,0.0,1,1.0,0,0.8,3,0.3,1.2,29,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.916,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.0,0.0,6,4,0.0,1,1.0,0,0.8,3,0.3,1.2,30,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.916,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.1,7,4,0.0,1,1.0,0,0.8,3,0.3,1.2,31,0.0,1.12,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.168,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.0,0.06,7,4,0.0,1,1.0,0,0.8,3,0.3,1.2,32,0.1,1.072,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.168,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.04,0.06,7,4,0.0,1,1.0,0,0.8,3,0.3,1.2,33,0.06,1.032,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.168,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.05,7,4,0.0,1,1.0,0,0.8,3,0.3,1.2,34,0.06,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.168,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.05,7,4,0.0,1,1.0,0,0.8,3,0.3,1.2,35,0.05,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.168,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,3.0,0.0,0.06,8,4,0.0,1,1.0,0,0.8,3,0.3,1.2,36,0.0,1.072,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.344000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,3.0,0.0,0.03,8,4,0.0,1,1.0,0,0.8,3,0.3,1.2,37,0.06,1.036,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.344000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,3.0,0.0,0.0,8,4,0.0,1,1.0,0,0.8,3,0.3,1.2,38,0.03,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.344000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,3.0,0.0,0.02,8,4,0.0,1,1.0,0,0.8,3,0.3,1.2,39,0.0,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.344000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,3.0,0.0,0.06,8,4,0.0,1,1.0,0,0.8,3,0.3,1.2,40,0.02,1.072,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.344000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,2.0,0.0,0.11,9,4,0.0,1,1.0,0,0.8,3,0.3,1.2,41,0.0,1.1320000000000001,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.204,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,2.0,0.0,0.1,9,4,0.0,1,1.0,0,0.8,3,0.3,1.2,42,0.11,1.12,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,2.0,0.0,0.07,9,4,0.0,1,1.0,0,0.8,3,0.3,1.2,43,0.1,1.084,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,2.0,0.0,0.05,9,4,0.0,1,1.0,0,0.8,3,0.3,1.2,44,0.07,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,2.0,0.0,0.02,9,4,0.0,1,1.0,0,0.8,3,0.3,1.2,45,0.05,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.0,0.16,10,4,0.0,1,1.0,0,0.8,3,0.3,1.2,46,0.0,1.192,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.420000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.0,0.05,10,4,0.0,1,1.0,0,0.8,3,0.3,1.2,47,0.16,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.420000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.0,0.0,10,4,0.0,1,1.0,0,0.8,3,0.3,1.2,48,0.05,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.420000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.0,0.02,10,4,0.0,1,1.0,0,0.8,3,0.3,1.2,49,0.0,1.024,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.420000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.0,0.05,10,4,0.0,1,1.0,0,0.8,3,0.3,1.2,50,0.02,1.06,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.420000000000001,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,4.0,0.04,0.08,11,4,0.0,1,1.0,0,0.8,3,0.3,1.2,51,0.0,1.056,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.336,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,4.0,0.04,0.09,11,4,0.0,1,1.0,0,0.8,3,0.3,1.2,52,0.08,1.068,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.336,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,4.0,0.08,0.06,11,4,0.0,1,1.0,0,0.8,3,0.3,1.2,53,0.09,0.992,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.336,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,4.0,0.04,0.07,11,4,0.0,1,1.0,0,0.8,3,0.3,1.2,54,0.06,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.336,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,4.0,0.04,0.07,11,4,0.0,1,1.0,0,0.8,3,0.3,1.2,55,0.07,1.044,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.336,0.0,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
1.0,1.0,0.04,0.29,12,4,0.0,1,1.0,0,0.8,3,0.3,1.2,56,0.0,1.3079999999999998,lugovskyy et al (2017),0,0,0,0,0,0,0,0,0,5.204000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
2.0,1.0,0.04,0.09,12,4,0.0,1,1.0,0,0.8,3,0.3,1.2,57,0.29,1.068,lugovskyy et al (2017),0,1,0,0,0,1,0,0,0,5.204000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
3.0,1.0,0.0,0.01,12,4,0.0,1,1.0,0,0.8,3,0.3,1.2,58,0.09,1.012,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
4.0,1.0,0.0,0.0,12,4,0.0,1,1.0,0,0.8,3,0.3,1.2,59,0.01,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
5.0,1.0,0.0,0.0,12,4,0.0,1,1.0,0,0.8,3,0.3,1.2,60,0.0,1.0,lugovskyy et al (2017),1,0,0,0,1,0,0,0,0,5.204000000000001,0.04,0.0,3.500000000000001,3.5000000000000004,-0.075,0.778,0,1
